,station_nm,dec_lat_va,dec_long_va
28739455,NTR3-1    North Drained Site Transect 3,43.59199444,-92.4479694
28740229,NTR3-3A   North Drained Site Transect 3,43.59209167,-92.4479694
28740824,NTR3-3B   North Drained Site Transect 3,43.59209167,-92.4479639
28741415,NTR3-5    North Drained Site Transect 3,43.59219444,-92.4479583
28742189,NPR-1     North Drained Site Perimeter,43.592375,-92.4470083
28743052,NPR-2     North Drained Site Perimeter,43.59256389,-92.4490583
28743915,42-116-14ccc01 JH-2,43.5974143,-110.7437613
28748879,14N 03W 17CD01 ISABELLA CO (SC 23),43.59780738,-84.6983446
28749328,14N 03W 17 CD03 ISABELLA CO (SC 7),43.5983629,-84.6983446
28750539,42-116-14cbc01  JH-3,43.60073657,-110.7437391
28758393,14N 03W 17 DA01 ISABELLA CO (SC 9),43.60114066,-84.69028879
28759583,42-116-14cbc04 JH-1.5D,43.60116667,-110.7426389
28763433,42-116-14cbc06 JH-1.5R,43.60118056,-110.7426611
28767282,42-116-14cbb01 JH-4,43.60346716,-110.7438059
28771556,42-116-14acc01 JH-1,43.6040424,-110.7339749
28777298,14N 03W 17 BD02 ISABELLA CO (SC 19),43.60614065,-84.7022337
28777712,42-116-11cdc01 JH-DI1,43.6118333,-110.7372222
28781561,03N 02E 11BACD1,43.61663056,-116.186225
28783849,03N 02E 11BABD1,43.6178222,-116.186161
28792903,"RENNER GW WELL NO.2 NEAR RENNER, SD",43.62388889,-96.7458333
28800424,"RENNER GW WELL NO.1 NEAR RENNER, SD",43.6310857,-96.7244947
28808004,04N 26E 26DCD1,43.6385111,-113.3229167
28808013,102N49W09BC SF08,43.6554722,-96.7277306
28808214,102N49W09AB SF03,43.65642778,-96.7203972
28808795,102N49W09BA SF13,43.6571472,-96.7214639
28809376,VE-14/07W/26-0008,43.6585111,-91.1771556
28809565,102N49W09BA SF07,43.6574861,-96.7255361
28810146,VE-14/07W/26-0410,43.65874167,-91.17635
28811129,43-095-25cdc01  GTW-3,43.65912269,-108.205932
28820726,"15N 11E 32BBCB 01 HURON CO (GRANT TWP, H2R WELL)",43.6830724,-83.2177278
28833044,04N 30E 07ADB1               USGS 12,43.69051389,-112.919475
28835597,43-095-18cab01  GTW-1,43.69328919,-108.3098245
28843788,22.00S/10.00E-02BBC01,43.70036827,-121.5053615
28844989,22.00S/10.00E-03BBD01,43.70144869,-121.5225367
28845910,VT-PFW    8,43.70478856,-73.01788677
28848203,VT-PFW    8.1,43.7047222,-73.01777778
28850838,FL-14/17E/06-0659,43.70860278,-88.5220111
28861567,05N 32E 36ADD1               USGS 21,43.71865556,-112.64135
28867464,"15N 13E 22BBBC 01 HURON CO (BINGHAM TWP, H-5R)",43.72307107,-82.938552
28872965,103N50W17CBB (Lyons real-time GW well),43.7247222,-96.87
28880137,103N49W16BCCC BALTIC,43.72533056,-96.7312139
28892393,MO-15/04W/34-0002,43.7287083,-90.8319889
28906899,21S/11E-19CCC,43.73344537,-121.4671059
28913273,05N 29E 23CDD1               USGS 19,43.74065,-112.96655
28914007,FL-15/17E/23-3027,43.7480222,-88.43755
28914916,FL-15/17E/23-3026,43.74949167,-88.4350361
28915822,FL-15/17E/23-3025,43.7497,-88.4351667
28916292,FL-15/17E/23-3022,43.75007778,-88.4341361
28916801,FL-15/17E/23-3024,43.7506111,-88.4358083
28917301,FL-15/17E/23-3021,43.751375,-88.4351028
28917810,FL-15/17E/23-3023,43.75161389,-88.4367528
28918672,FL-15/17E/23-3020,43.7520972,-88.4357833
28919142,FL-15/17E/23-3019,43.75269167,-88.439275
28920051,FL-15/17E/23-3018,43.75323056,-88.4372667
28920960,AD-15/07E/24-0407,43.76479167,-89.61365
28923870,05N 30E 07CAC1               USGS 138,43.770725,-112.927236
28928082,05N 26E 05DCB1,43.7868472,-113.3858472
28928085,17N 04W 34DCAD 01 CLARE COUNTY (CLARE),43.81669259,-84.7736283
28936732,"Local number, L-221, near Lowville NY",43.8220833,-75.57752778
28938340,MQ-16/08E/32-0102,43.82869444,-89.5803972
28940839,"16N 09E 02CDCA01 HURON CO (FAIRHAVEN TWP,H9R WELL)",43.8283491,-83.3919057
28947729,"ME-CW 2026 North Windham, Maine",43.8320211,-70.43672039
28954816,20S/03W-11BAB,43.83984539,-123.0939717
28955870,"ME-CW1983 Windham, Maine",43.84229868,-70.436165
28958382,104N63W 6BCCC3,43.8441562,-98.4431424
28966410,06N 31E 13DBB1               USGS 24,43.84734444,-112.7042528
28975166,"ME-CW2028 Whitney Well near Gray, Maine",43.8508333,-70.32138889
28975683,17N 04E 22DCAA01 BAY CO (PINCONNING TWP),43.8577992,-83.9733208
28981952,MQ-16/08E/19-0103,43.86131667,-89.5873417
28984451,MQ-16/09E/17-0106,43.86138056,-89.4502667
28986941,WLN07     105N36W23DCCCBC01 Windom D28  0000620728,43.87730556,-95.1300972
28989825,"Local number, Ex-150, Severance NY",43.8814491,-73.7348522
28996486,002S-006E-07CDD (NPS WELL 1),43.88345,-103.4503889
28997388,002S-006E-07CDD2 (NPS WELL 2),43.8839111,-103.4512472
28998279,MQ-17/08E/35-0104,43.89419444,-89.5148611
29003836,07N 31E 34BDD1               USGS 25,43.89393056,-112.7469417
29009639,"ME-CW26 Brunswick, Maine",43.91480189,-70.026162
29026169,46-071-34ddd01,43.9171974,-105.3644342
29026715,07N 35E 20CBD1,43.91796389,-112.3735972
29030305,07N 38E 23DBA2,43.91824444,-111.9430306
29032827,E04       105N36W06AABBAA01             0000240009,43.9346611,-95.2033
29033963,18N 08W 20AC01 OSCEOLA CO (MW-110d),43.9376111,-85.293
29036145,18N 08W 17DA01 OSCEOLA CO (MW-114i),43.94905556,-85.2868056
29038318,WLN10     106N12W29ACCC 01 Marion CRN   0000817784,43.95628889,-92.2883611
29041167,"18N 11E 27AADD 01 HURON CO (LAKE TWP, H-25AR)",43.9600141,-83.1652313
29048932,MQ-17/09E/08-0139,43.96221944,-89.458275
29051424,AD-17/07E/01-0828,43.96688889,-89.6129167
29052474,AD-17/07E/01-0827,43.96748889,-89.6080528
29053524,AD-17/07E/01-0826,43.9728333,-89.6127861
29054574,AD-17/07E/01-0825,43.975675,-89.6075056
29055624,AD-17/07E/01-0824,43.97818889,-89.5985333
29056674,AD-17/07E/01-0823,43.9819361,-89.607225
29057724,CW  1382 NEW GLOUCESTER-TILL,43.9839636,-70.28644289
29061557,46-071-09aba01,43.98442105,-105.388325
29062306,AD-18/07E/35-0803,43.9858583,-89.6379972
29063657,AD-18/07E/34-0802,43.9912861,-89.6373111
29065008,AD-18/07E/35-0801,43.9928333,-89.6332611
29067553,WS-18/08E/32-2270,43.99518056,-89.5633028
29069961,AD-18/07E/36-0811,43.99581389,-89.6077528
29072369,WS-18/08E/34-0997,43.9957583,-89.5422667
29074896,WS-18/08E/31-2271,43.9963083,-89.5881833
29077304,AD-18/07E/34-0812,43.99636389,-89.6230778
29079712,"Local number, H-71, near Long Lake NY",44.00369444,-74.4114444
29081327,MO-18/02W/29-0017,44.00705556,-90.6505028
29108518,ON01      106N28W03DBA   01 Farmland    0000209882,44.01385187,-94.17468
29110710,"Local number, J-178, at Felts Mills NY",44.02052778,-75.7603333
29116596,001N07E21DBBD Wildwood North Minnelusa,44.03026577,-103.2807385
29126991,"ME-ANW1135 Poland, Maine",44.0370229,-70.3418092
29135684,001N07E08DDCD Chapel Lane 1 Minnelusa,44.05344444,-103.2948889
29147820,1N7E8DBCC2 Jackson Springs,44.05720999,-103.3024059
29156925,WLN09     107N13W19BDCC 01   StoneEt1   0000695883,44.05813889,-92.4327028
29161634,StoneEt3  107N13W19BDCC  03             0000698912,44.0581611,-92.4326917
29161999,17S/02W-30CAA1,44.0612364,-122.978972
29163430,WS-18/10E/01-0105,44.06270556,-89.2546361
29186458,StoneEt5  107N13W19BABC  01             0000695881,44.06355,-92.4327639
29186823,WS-18/10E/01-2372,44.0655222,-89.2561222
29187836,107N47W16CCCC (FLANDREAU WELL),44.0680583,-96.4847222
29188289,001N07E03CBAA2 Sioux Park Madison,44.0742222,-103.2680556
29200930,WS-19/09E/29-2316,44.0906611,-89.457775
29202941,002N07E32ABBD City Quarry Minnelusa,44.09544444,-103.3014444
29228301,48-072-36bba01,44.1005337,-105.460829
29229578,02N10E29CB (PE-58ER),44.1017833,-102.9498889
29230969,48-089-25ada02,44.1057932,-107.4611874
29232389,OW   615A FRYEBURG-REHAB,44.1117349,-70.9756253
29236222,WS-19/10E/18-0999,44.1155722,-89.3639028
29238681,WS-19/08E/15-0008,44.1204972,-89.5357083
29265539,2N 8E 19ABAA(MW970202),44.1256111,-103.0966944
29267471,"ME-KW872A Litchfield, Maine",44.13812919,-69.9261605
29283695,"ME-OW1214 Oxford, Maine",44.1397931,-70.4870029
29299813,WS-19/09E/09-1001,44.14090556,-89.4304611
29302271,48-083-05dcc01,44.15330369,-106.8561643
29305623,16S/05W-26AAD,44.15401235,-123.2500938
29307619,"ME-KW766 Litchfield, Maine",44.1550732,-69.9439387
29324739,"Local number, L-174, Harrisville NY",44.1608333,-75.32027778
29332876,16S/03W-22CBA,44.16401339,-123.0442535
29334051,16S/03W-17CDD,44.17290206,-123.078977
29334777,49-083-27dba02,44.1866378,-106.8269965
29339273,49-062-36cbb01,44.18692749,-104.2532754
29347088,49-070-31bbb01,44.18803506,-105.3252678
29354221,WS-20/09E/22-2126,44.1961111,-89.4175
29358768,WS-20/09E/17-0668,44.19989167,-89.4567694
29361143,"Local number, J-176, at Orleans Four Corners NY",44.20394444,-75.9058611
29368085,WS-20/09E/17-2370,44.2040222,-89.4566333
29369702,WS-20/09E/17-2369,44.2040222,-89.4566139
29372936,WS-20/09E/18-0672,44.2068833,-89.4680028
29375311,"ME-KW891 Liberty Lane near Gardiner,  Maine",44.20721389,-69.8395444
29376073,WS-20/08E/16-2269,44.21327778,-89.5479833
29378448,WS-20/11E/07-1074,44.21391944,-89.2356
29380914,WS-20/08E/11-2268,44.21475278,-89.5084861
29383289,003N06E14BDBC (SunValley1),44.2216833,-103.3665722
29384222,003N06E14BDAB (SunValley3),44.2238611,-103.3642611
29385706,49-091-12dba01 WRL-1,44.2318333,-107.7292778
29387126,HW   137,44.24452515,-68.3069606
29390387,21N 09W 04ABBC01 WEXFORD CO (CADILLAC-LAKESIDE),44.2508415,-85.40616209
29397087,"ME-HW173 Hio Hill near Southwest Harbor, Maine",44.25444444,-68.3280556
29397837,KW   881,44.25923568,-69.75615499
29401856,OU-21/18E/23-1900,44.27841667,-88.2771861
29402868,"Local number, Ex-157, near Lewis NY",44.2788611,-73.53088889
29408522,"ME-HW174 Seal Cove Rd nr Southwest Harbor, Maine",44.28055556,-68.3522222
29409251,TR-21/07W/17-0071,44.2954611,-91.2586611
29411845,50-072-20cab01,44.2966481,-105.5430556
29416066,50-072-21adc01,44.2985918,-105.51361
29416537,04N06E19AABA Tilford North Minnelusa,44.30002778,-103.4367778
29425585,04N06E19AABA2 (Tilford South Madison well),44.29991667,-103.4367222
29437763,004N06E19AABA3 Tilford Middle Minnekahta,44.2999722,-103.43675
29446936,ME-K887 Augusta Arboretum Bedrock Well,44.30027778,-69.76527778
29454282,50-072-22dba01,44.2983137,-105.4961092
29455061,50-072-21abd01  GLT H-13,44.3033141,-105.5155546
29461638,"Local number, Ex-261, near Lake Placid NY",44.30952778,-73.9156944
29463092,KW    52,44.31367966,-69.7383777
29469724,BN-22/22E/31-1252,44.33249349,-87.8862062
29470345,PT-22/10E/32-1320,44.33284444,-89.3098472
29472811,110N62W 9BCCC,44.35331847,-98.2948136
29482068,51-099-26dd 01,44.358288,-108.7154045
29482727,KW   882 AUGUSTA-S&G-FISH HATCHERY,44.37590109,-69.818103
29486558,"ME-HW171 McFarland Hill near Bar Harbor, Maine",44.3772222,-68.26138889
29494287,14S/09E-08ABA,44.37833889,-121.6831278
29505597,111N62W32AADD (James Junction well),44.3816512,-98.2962028
29508628,WP-22/12E/07-0792,44.39216667,-89.0978611
29511812,WP-22/14E/12-0013,44.397875,-88.74405
29535596,"ME-HW 205 Fresh Meadow Marsh nr Bar Harbor, Maine",44.41080556,-68.3124722
29535778,"ME-HW172 Crooked Road near Bar Harbor, Maine",44.41388889,-68.29777778
29541278,NH-SJW    2,44.413968,-71.08933248
29544070,13s/03w-27abd,44.4151234,-123.0348125
29546052,OW   616A  BETHEL-REPLACEMENT,44.42089815,-70.8022921
29549885,51-066-06dcd01,44.42776065,-104.8269156
29554424,BN-23/20E/28-1256,44.4355469,-88.0745472
29555011,PT-23/08E/26-1464,44.43958056,-89.5082306
29555524,24N 09E 28BCBA02 IOSCO CO (R87D),44.44973746,-83.35802459
29556088,24N 09E 28BCBA IOSCO CO (GST2),44.45001569,-83.52442009
29557199,24N 02W 20BABA 01 ROSCOMMON CO. (EXP. STA.),44.46557297,-84.5853008
29576100,KW-23/24E/14-0500,44.4649611,-87.5600583
29576404,PT-23/10E/18-1821,44.4688583,-89.3263861
29576833,PT-23/10E/18-0276,44.47085278,-89.3330194
29577098,"ME-WOW85 Morrill, Maine",44.4728514,-69.1364277
29584581,BN-23/20E/10-0435,44.4829444,-88.0496472
29588746,12S/01W-30DDD,44.4912343,-122.847866
29589749,BN-23/20E/06-1265       ONEIDA FH12,44.4986018,-88.1245479
29590105,BN-24/20E/33-0099,44.51130556,-88.0856111
29591891,"LS-502    112N34W07CCCCBD01 LS-O01, recorder, LSIC",44.5148111,-94.9861694
29598097,"ME-HW181 South of U.S. Route 1 in Sullivan, Maine",44.52,-68.1980556
29598608,"ME-HW180 North of U.S. Route 1 in Sullivan, Maine",44.52916667,-68.2216667
29599234,12S/06W-11DDA,44.5378987,-123.3742682
29600347,25N 01W 15DDCD01 CRAWFORD CO (ELDORADO),44.5522391,-84.4139061
29616201,BN-24/22E/16-1253,44.55360495,-87.8378754
29616823,PT-24/09E/13-1447,44.555675,-89.3563306
29618536,PT-24/09E/13-1573,44.55566667,-89.3563333
29620249,PT-24/10E/16-1324,44.56191667,-89.2875
29623434,12S/05W-02AAA,44.5631771,-123.2517655
29625603,11S/05W-35DDD,44.56345488,-123.2525989
29627836,WOW   82,44.5686842,-69.03531538
29631490,BF-24/12W/12-0188,44.57215556,-91.7829222
29631929,BN-24/19E/01-1251,44.5861028,-88.14927
29632553,KW-25/24E/34-0183,44.5929722,-87.5816194
29635861,"ME-OW 400A Middle Dam, Maine",44.7797763,-70.9225736
29644262,"ME-OW 400B Middle Dam, Maine",44.7787944,-70.9212194
29648322,FW   901,44.6420061,-70.0067256
29652325,PI98-09R  114N16W26CADD  01 Prairie I.2 0000612789,44.64777778,-92.7027778
29655775,PI98-08R  114N16W26ACCD  01 Prairie I.2 0000612788,44.65138889,-92.7008333
29657987,PI17      114N16W26ACADDAC01            0000571152,44.6530944,-92.6974056
29660262,PI98-04R  114N16W26DACB  01 Prairie I.2 0000612787,44.6533333,-92.71
29663395,PI16      114N16W26AACDDC01             0000571155,44.6547611,-92.6951444
29664506,PI98-12   114N16W25BBCABA01 Prairie I.2 0000612790,44.65608889,-92.6904333
29670460,26N 09W 14ABAA01 GRAND TRAVERSE CO (FIFE LAKE),44.65583768,-85.359783
29688048,BN-25/19E/09-1255,44.6563818,-88.2014917
29688636,26N 04W 11CBBC 01 CRAWFORD CO (MDC GAME REFUGE),44.65695939,-84.7480857
29700010,VT-GLW    1,44.665,-72.19388889
29703043,PI98-14R  114N16W23BCAA  01 Prairie I.2 0000612781,44.6687944,-92.7088028
29705433,ON02      114N17W10AAA   01 Conzemius   0000243739,44.70138889,-92.8336111
29710468,"ME-FW916 Weld, Maine",44.7172813,-70.4228435
29718866,US-O2     115N39W26BCCBCB01 Upper Sioux 0000744976,44.73985556,-95.5229694
29723422,ON03A     115N23W28BDD   01 Mer.J.-JDN  0000244436,44.74079615,-93.5944006
29734385,US-O3     115N39W28ADAACA01 Upper Sioux 0000744977,44.74195556,-95.5447389
29739327,US-O1     115N39W26BAAAAD01 Upper Sioux 0000744978,44.74528056,-95.5136889
29743730,US-CM3    115N39W24CDDCBD01 Upper Sioux 0000607196,44.74565556,-95.4931444
29749314,US-CM1    115N39W24CDCCBA01 Upper Sioux 0000569478,44.7461111,-95.4977778
29749664,US-O6     115N39W22CBAAA 01 Upper Sioux 0000768118,44.7527694,-95.5391083
29751075,WW   922,44.7572966,-68.0252864
29753470,OT-13     Olivia Field Site             0000773086,44.7750944,-95.0059528
29753904,OT-20     Olivia Field Site             0000773085,44.77503889,-95.00595
29754272,OT-60     Olivia Field Site             0000773083,44.77493056,-95.00595
29754643,OT-105    Olivia Field Site             0000773082,44.77517778,-95.0060389
29755014,OT-145    Olivia Field Site             0000773081,44.7751472,-95.0060417
29755385,OT-175    Olivia Field Site             0000773080,44.7751194,-95.0060417
29755753,OB-7      Olivia Field Site             0000773079,44.77509167,-95.0060444
29756093,MR-27/09E/31-0028,44.78610556,-89.4483194
29761774,56-093-32bcc01 SUS1-30,44.78855556,-108.0848611
29764467,ON04      027N24W30BDA   01 Bloomington 0000233183,44.79975,-93.3411111
29769579,GCSNA-01  Grey Cloud SNA MN-DNR 82068   0000817789,44.8009111,-92.9640917
29769996,EC-27/05W/20-0909,44.8055583,-91.0172944
29770392,56-067-28aab01,44.81498426,-104.8963626
29784127,"Local number, St-40, near Brasher Falls NY",44.8178312,-74.7640799
29792414,08S/03W-35DDD,44.826232,-123.0114832
29794617,HW     1,44.8306265,-68.3677994
29799489,"ME-HW1A Amherst, Maine",44.83201539,-68.36585489
29811003,28N 14W 18BABB01 LEELANAU CO EMPIRE SHALLOW NO. 5,44.83638535,-86.0539823
29815253,"Local number, Cl-145, SUNY Plattsburgh NY",44.848,-73.584
29823515,SH-27/13E/04-0221,44.8450833,-88.9246389
29829070,"ME-SMW61 Madison, Maine",44.8633923,-69.858668
29831993,"Local number, St-404, near Louisville NY",44.87116667,-74.9913056
29839340,ME-WW797 Township T24MD BPP (Hadley Lakes),44.8742403,-67.8663922
29853618,"ME-PEW456 Kenduskeag, Maine",44.8886799,-68.9330941
29870620,ON05      028N22W19DCC   02 ARS 2N      0000200661,44.89163249,-93.0954957
29875731,LN-SE-L   Lake Nokomis Urban GW Study   0000867061,44.90285556,-93.2413
29876146,LN-SE-U   Lake Nokomis Urban GW Study   0000867058,44.9026972,-93.2389444
29876561,LN-W-U    Lake Nokomis Urban GW Study   0000867056,44.90960278,-93.252275
29876976,LN-W-L    Lake Nokomis Urban GW Study   0000867059,44.9100722,-93.2467556
29877391,LN-NE-L   Lake Nokomis Urban GW Study   0000867060,44.9121111,-93.2343694
29877806,LN-NE-U   Lake Nokomis Urban GW Study   0000867057,44.914,-93.233675
29878221,"ME-PEW 702 Old Town, Maine",44.91555556,-68.6775
29878755,"Local number, F-60, at Burke NY",44.91963889,-74.1770833
29885995,"Local number, F-854, at Burke NY",44.91963889,-74.1770556
29892763,CH-28/07W/17-0142,44.9107444,-91.2659
29895135,ON06      029N22W31DDD   01 CDC         0000200517,44.9499657,-93.0863296
29899515,07S/01W-19BAC02,44.9516098,-122.858575
29900757,ON07      117N23W11BBD   01 Minnetonka,44.9610742,-93.558568
29902944,07S/03W-18BAD01,44.9677217,-123.1045233
29904420,"Local number, Cl-242, at Mooers Forks NY",44.9680833,-73.6346944
29911201,MW-1      24th & Elm Well               0000842850,44.9814444,-93.2184833
29911534,07S/01W-01CDC1,44.9851215,-122.7562002
29913477,MR-29/07E/24-0100,44.9866861,-89.6288583
29913677,07S/03W-05CCA2,44.98672725,-123.0882398
29914451,07S/03W-05CCA1,44.9882661,-123.0876176
29916230,ON09      029N24W06CCC   01 MNDOT       0000243809,45.02107586,-93.3482838
29921342,06S/01W-21CDC01,45.0276708,-122.8197554
29922053,ON10      118N21W07DCB   01 New Hope    0000203542,45.0396867,-93.388563
29927164,WB544     030N23W35BDC   01 Shoreview   0000206833,45.0438546,-93.1404995
29932275,LA-30/11E/25-1310,45.0465,-89.1123611
29937830,P2-1      Summit Square Park Well       0000797136,45.0624,-93.2657028
29938163,06S/03W-04ACD,45.08067405,-123.056488
29939308,08S08W31CCAA01 Matador,45.0899198,-112.6361282
29948846,FW   908,45.09422118,-70.50312327
29952498,LA-30/11E/07-1240,45.09441217,-89.204836
29953171,OW108U1R  TCAAP Site 01U608R           0000773092,45.0950722,-93.1815889
29954237,GS2-MW4   TCAAP Site K,45.09511389,-93.1818361
29954590,GS2-MW8   TCAAP Site K,45.09510556,-93.1819028
29955555,GS3-MW4   TCAAP Site K,45.0950861,-93.1827056
29956516,GS3-MW8   TCAAP Site K,45.0950861,-93.1827611
29957481,OW111U1R  TCAAP Site 01U611R           0000773089,45.09525278,-93.1814944
29958547,GS1-MW4   TCAAP Site K,45.0952472,-93.1815444
29959512,GS1-MW8   TCAAP Site K,45.0952361,-93.1816111
29960269,OW109U1R  TCAAP Site 01U609R           0000773090,45.0952194,-93.1817333
29961335,"ME-WW796 Calais, Maine",45.1203532,-67.2738802
29970484,05S/04W-24BBA2,45.1276175,-123.1301018
29972755,LFO1-B    Litchfield Far Nest           0000773062,45.1372222,-94.5305556
29974258,05S/04W-14AB1,45.14031175,-123.1418135
29975647,LFO2-A    Litchfield Near Nest          0000773056,45.1422222,-94.5366667
29977653,32N 06E 23DDDA01 ALPENA CO (ALPENA STATE FOREST),45.1472343,-83.6594303
29983300,05S/02W-08CCB1,45.1474383,-122.9680925
29984085,120N52W25BBB2 R,45.1513517,-97.1231328
29990138,LA-31/11E/22-1493,45.15379167,-89.1047528
29991948,05S/02E-08BCA01,45.1536999,-122.5958272
29992101,ON12      031N22W23CBC   02 UofMN/USGS  0000208573,45.1574666,-93.0607758
29995796,08S09W01CCCC01,45.1601988,-112.661131
30011682,08S34E6DDCB01,45.1605195,-107.5842646
30012956,05S/02W-01DDA,45.16067519,-122.8703732
30015271,TA-31/04W/13-0001,45.1631111,-90.8113444
30034810,SC-31/17W/17-4051,45.18010556,-92.4916028
30037425,"ME-FW893 Eustis, Maine",45.1911647,-70.467012
30051709,33N 01W 26DABB01 CHEBOYGAN CO (PIGEON CCC),45.2205688,-84.3914086
30061166,LA-32/11E/36-1241,45.2194109,-89.0709454
30061839,04S/01W-11CDA01,45.23374785,-122.7748884
30062799,LA-32/14E/23-1242,45.2391353,-88.713162
30063473,04S/01W-12BBA,45.24345348,-122.7614827
30065190,04S/01W-05CDC,45.2462305,-122.8403739
30066886,121N52W13BBBA R SISSETON GW WELL GT-79A,45.2680172,-97.1217458
30070689,33N 04W 02ACCB 01 CHARLEVOIX CO (WOLVERINE CCC),45.2833445,-84.7633717
30072501,03S/01W-24DDD01,45.2893671,-122.7443246
30073735,06S43E19DDBA02 Birney,45.2961012,-106.5036486
30086724,03S/01W-24BCD,45.29761966,-122.760928
30088081,ALUS-32   121N24W08DCA   01             0000685847,45.2980111,-93.7300306
30088864,ALUS-22   033N27W31ADC   01             0000582141,45.30337778,-93.7451056
30089423,ALUS-25   033N27W34AAC   01             0000582144,45.3057611,-93.6885667
30090206,TA-33/02W/27-0217,45.3100694,-90.5967361
30094938,06S35E13DAAA01,45.31066667,-107.3581944
30095094,121N47W06CCCC (Milbank well),45.31329758,-96.6100616
30098236,03S/01W-14ABA,45.3173416,-122.7700953
30099221,GC133     033N28W29ABA   01             0000747059,45.3295833,-93.8456306
